Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2011-04-03,2011-04-09,SUL,GLP,680,38.02,30.0,47.0,2011,2011
2011-04-03,2011-04-09,SUL,GLP,710,38.37,31.0,46.0,2011,2011
2011-04-03,2011-04-09,SUL,GLP,241,40.68,35.0,47.0,2011,2011
2011-04-10,2011-04-16,SUL,GLP,675,38.07,30.9,47.0,2011,2011
2011-04-10,2011-04-16,SUL,GLP,707,38.58,31.0,46.0,2011,2011
2011-04-10,2011-04-16,SUL,GLP,246,40.56,35.0,47.0,2011,2011
2011-04-17,2011-04-23,SUL,GLP,675,38.07,30.9,47.0,2011,2011
2011-04-17,2011-04-23,SUL,GLP,709,38.57,31.0,46.0,2011,2011
2011-04-17,2011-04-23,SUL,GLP,250,40.61,35.0,47.0,2011,2011
2011-04-24,2011-04-30,SUL,GLP,674,38.19,30.9,47.0,2011,2011
2011-04-24,2011-04-30,SUL,GLP,704,38.5,31.0,46.0,2011,2011
2011-04-24,2011-04-30,SUL,GLP,246,40.51,35.0,47.0,2011,2011
2011-05-01,2011-05-07,SUL,GLP,675,38.23,30.9,47.0,2011,2011
2011-05-01,2011-05-07,SUL,GLP,707,38.55,31.0,46.0,2011,2011
2011-05-01,2011-05-07,SUL,GLP,246,40.57,35.0,47.0,2011,2011
2011-05-08,2011-05-14,SUL,GLP,675,38.22,30.9,49.9,2011,2011
2011-05-08,2011-05-14,SUL,GLP,708,38.55,29.9,48.0,2011,2011
2011-05-08,2011-05-14,SUL,GLP,248,40.58,35.8,47.0,2011,2011
2011-05-15,2011-05-21,SUL,GLP,676,38.21,30.9,49.9,2011,2011
2011-05-15,2011-05-21,SUL,GLP,707,38.61,29.9,48.0,2011,2011
2011-05-15,2011-05-21,SUL,GLP,238,41.07,35.0,47.0,2011,2011
2011-05-22,2011-05-28,SUL,GLP,678,38.17,30.9,47.0,2011,2011
2011-05-22,2011-05-28,SUL,GLP,710,38.65,32.0,46.0,2011,2011
2011-05-22,2011-05-28,SUL,GLP,235,41.2,35.0,48.0,2011,2011
2011-05-29,2011-06-04,SUL,GLP,678,38.14,30.9,47.0,2011,2011
2011-05-29,2011-06-04,SUL,GLP,710,38.63,32.0,46.0,2011,2011
2011-05-29,2011-06-04,SUL,GLP,246,41.07,35.0,48.0,2011,2011
2011-06-05,2011-06-11,SUL,GLP,676,38.18,30.9,47.0,2011,2011
2011-06-05,2011-06-11,SUL,GLP,711,38.58,32.0,46.0,2011,2011
2011-06-05,2011-06-11,SUL,GLP,242,41.05,35.0,48.0,2011,2011
2011-06-12,2011-06-18,SUL,GLP,678,38.14,30.9,47.0,2011,2011
2011-06-12,2011-06-18,SUL,GLP,742,38.51,32.0,46.0,2011,2011
2011-06-12,2011-06-18,SUL,GLP,246,41.05,35.0,48.0,2011,2011
2011-06-19,2011-06-25,SUL,GLP,678,38.22,31.9,47.0,2011,2011
2011-06-19,2011-06-25,SUL,GLP,709,38.6,31.0,48.0,2011,2011
2011-06-19,2011-06-25,SUL,GLP,247,41.11,34.3,48.0,2011,2011
2011-06-26,2011-07-02,SUL,GLP,678,38.2,31.9,47.0,2011,2011
2011-06-26,2011-07-02,SUL,GLP,709,38.59,31.0,46.0,2011,2011
2011-06-26,2011-07-02,SUL,GLP,243,41.05,35.0,48.0,2011,2011
2011-07-03,2011-07-09,SUL,GLP,679,38.22,31.9,47.0,2011,2011
2011-07-03,2011-07-09,SUL,GLP,709,38.54,31.0,46.0,2011,2011
2011-07-03,2011-07-09,SUL,GLP,246,41.0,32.5,48.5,2011,2011
2011-07-10,2011-07-16,SUL,GLP,679,38.15,31.9,47.0,2011,2011
2011-07-10,2011-07-16,SUL,GLP,709,38.6,31.0,46.0,2011,2011
2011-07-10,2011-07-16,SUL,GLP,242,40.97,32.5,48.5,2011,2011
2011-07-17,2011-07-23,SUL,GLP,674,38.18,31.0,47.0,2011,2011
2011-07-17,2011-07-23,SUL,GLP,710,38.75,31.0,46.0,2011,2011
2011-07-17,2011-07-23,SUL,GLP,247,41.1,35.0,48.5,2011,2011
2011-07-24,2011-07-30,SUL,GLP,674,38.17,30.0,47.0,2011,2011
2011-07-24,2011-07-30,SUL,GLP,710,38.66,31.0,46.0,2011,2011
2011-07-24,2011-07-30,SUL,GLP,246,41.11,35.0,48.5,2011,2011
2011-07-31,2011-08-06,SUL,GLP,672,38.16,30.0,47.0,2011,2011
2011-07-31,2011-08-06,SUL,GLP,710,38.62,31.0,48.0,2011,2011
2011-07-31,2011-08-06,SUL,GLP,242,41.07,34.0,48.5,2011,2011
2011-08-07,2011-08-13,SUL,GLP,673,38.2,30.0,47.0,2011,2011
2011-08-07,2011-08-13,SUL,GLP,710,38.62,31.0,48.0,2011,2011
2011-08-07,2011-08-13,SUL,GLP,222,41.03,34.0,48.5,2011,2011
2011-08-14,2011-08-20,SUL,GLP,672,38.16,30.0,47.0,2011,2011
2011-08-14,2011-08-20,SUL,GLP,712,38.6,30.0,45.0,2011,2011
2011-08-14,2011-08-20,SUL,GLP,247,41.03,34.0,48.5,2011,2011
2011-08-21,2011-08-27,SUL,GLP,674,38.13,30.0,47.0,2011,2011
2011-08-21,2011-08-27,SUL,GLP,712,38.58,31.0,45.0,2011,2011
2011-08-21,2011-08-27,SUL,GLP,245,41.14,34.0,48.5,2011,2011
2011-08-28,2011-09-03,SUL,GLP,675,38.24,30.0,47.0,2011,2011
2011-08-28,2011-09-03,SUL,GLP,703,38.63,31.0,48.0,2011,2011
2011-08-28,2011-09-03,SUL,GLP,243,41.15,34.0,48.5,2011,2011
2011-09-04,2011-09-10,SUL,GLP,675,38.42,31.9,48.0,2011,2011
2011-09-04,2011-09-10,SUL,GLP,703,38.63,31.0,48.0,2011,2011
2011-09-04,2011-09-10,SUL,GLP,247,41.26,34.0,48.5,2011,2011
2011-09-11,2011-09-17,SUL,GLP,678,38.81,29.9,48.0,2011,2011
2011-09-11,2011-09-17,SUL,GLP,704,38.93,31.0,46.0,2011,2011
2011-09-11,2011-09-17,SUL,GLP,238,41.5,35.0,48.5,2011,2011
2011-09-18,2011-09-24,SUL,GLP,677,38.81,33.0,49.0,2011,2011
2011-09-18,2011-09-24,SUL,GLP,705,38.95,31.0,46.0,2011,2011
2011-09-18,2011-09-24,SUL,GLP,246,41.58,35.0,48.5,2011,2011
2011-09-25,2011-10-01,SUL,GLP,679,39.06,33.0,49.0,2011,2011
2011-09-25,2011-10-01,SUL,GLP,705,39.06,31.0,46.0,2011,2011
2011-09-25,2011-10-01,SUL,GLP,244,41.7,35.0,48.5,2011,2011
2011-10-02,2011-10-08,SUL,GLP,679,39.1,31.9,49.0,2011,2011
2011-10-02,2011-10-08,SUL,GLP,705,39.07,31.0,46.0,2011,2011
2011-10-02,2011-10-08,SUL,GLP,245,41.68,35.0,48.0,2011,2011
2011-10-09,2011-10-15,SUL,GLP,678,39.03,33.0,49.3,2011,2011
2011-10-09,2011-10-15,SUL,GLP,702,39.31,31.0,46.0,2011,2011
2011-10-09,2011-10-15,SUL,GLP,243,41.78,35.0,48.5,2011,2011
2011-10-16,2011-10-22,SUL,GLP,678,39.03,33.0,49.0,2011,2011
2011-10-16,2011-10-22,SUL,GLP,696,39.02,31.0,46.0,2011,2011
2011-10-16,2011-10-22,SUL,GLP,246,41.78,35.0,48.5,2011,2011
2011-10-23,2011-10-29,SUL,GLP,679,39.05,33.0,49.0,2011,2011
2011-10-23,2011-10-29,SUL,GLP,693,39.2,31.0,46.0,2011,2011
2011-10-23,2011-10-29,SUL,GLP,242,41.54,35.0,48.5,2011,2011
2011-10-30,2011-11-05,SUL,GLP,679,39.03,33.0,49.0,2011,2011
2011-10-30,2011-11-05,SUL,GLP,700,39.28,31.0,46.0,2011,2011
2011-10-30,2011-11-05,SUL,GLP,243,41.58,35.0,48.5,2011,2011
2011-11-06,2011-11-12,SUL,GLP,676,38.99,32.4,49.0,2011,2011
2011-11-06,2011-11-12,SUL,GLP,705,39.21,32.0,48.0,2011,2011
2011-11-06,2011-11-12,SUL,GLP,240,41.22,35.0,48.0,2011,2011
2011-11-13,2011-11-19,SUL,GLP,676,39.05,33.0,49.0,2011,2011
2011-11-13,2011-11-19,SUL,GLP,705,39.22,32.0,48.0,2011,2011
2011-11-13,2011-11-19,SUL,GLP,242,41.27,35.0,48.5,2011,2011
2011-11-20,2011-11-26,SUL,GLP,678,38.97,33.0,49.0,2011,2011
2011-11-20,2011-11-26,SUL,GLP,702,39.21,31.0,46.0,2011,2011
2011-11-20,2011-11-26,SUL,GLP,240,41.94,36.0,48.5,2011,2011
2011-11-27,2011-12-03,SUL,GLP,678,38.96,33.0,49.0,2011,2011
2011-11-27,2011-12-03,SUL,GLP,702,39.34,31.0,46.0,2011,2011
2011-11-27,2011-12-03,SUL,GLP,240,41.92,36.0,48.5,2011,2011
2011-12-04,2011-12-10,SUL,GLP,679,38.93,33.0,49.0,2011,2011
2011-12-04,2011-12-10,SUL,GLP,702,39.4,31.0,48.0,2011,2011
2011-12-04,2011-12-10,SUL,GLP,237,41.91,36.0,47.0,2011,2011
2011-12-11,2011-12-17,SUL,GLP,679,38.88,33.0,49.0,2011,2011
2011-12-11,2011-12-17,SUL,GLP,703,39.44,30.0,48.0,2011,2011
2011-12-11,2011-12-17,SUL,GLP,239,41.89,36.0,47.0,2011,2011
2011-12-18,2011-12-24,SUL,GLP,678,38.9,29.9,49.0,2011,2011
2011-12-18,2011-12-24,SUL,GLP,705,39.47,30.0,48.0,2011,2011
2011-12-18,2011-12-24,SUL,GLP,233,41.93,36.0,47.0,2011,2011
2011-12-25,2011-12-31,SUL,GLP,678,38.96,33.0,49.0,2011,2011
2011-12-25,2011-12-31,SUL,GLP,705,39.6,30.0,48.0,2011,2011
2011-12-25,2011-12-31,SUL,GLP,235,42.01,36.0,47.0,2011,2011
2012-01-01,2012-01-07,SUL,GLP,679,38.93,33.0,49.0,2012,2012
2012-01-01,2012-01-07,SUL,GLP,701,39.59,30.0,48.0,2012,2012
2012-01-01,2012-01-07,SUL,GLP,238,41.93,36.0,47.0,2012,2012
2012-01-08,2012-01-14,SUL,GLP,679,38.94,33.0,49.0,2012,2012
2012-01-08,2012-01-14,SUL,GLP,701,39.56,30.0,48.0,2012,2012
2012-01-08,2012-01-14,SUL,GLP,239,41.99,36.0,47.0,2012,2012
2012-01-15,2012-01-21,SUL,GLP,679,38.72,31.0,49.0,2012,2012
2012-01-15,2012-01-21,SUL,GLP,707,39.43,30.0,48.0,2012,2012
2012-01-15,2012-01-21,SUL,GLP,243,41.91,36.0,49.0,2012,2012
2012-01-22,2012-01-28,SUL,GLP,679,38.83,31.0,49.0,2012,2012
2012-01-22,2012-01-28,SUL,GLP,707,39.67,30.0,48.0,2012,2012
2012-01-22,2012-01-28,SUL,GLP,243,41.88,36.0,48.5,2012,2012
2012-01-29,2012-02-04,SUL,GLP,679,38.81,31.0,49.0,2012,2012
2012-01-29,2012-02-04,SUL,GLP,710,39.6,30.0,48.0,2012,2012
2012-01-29,2012-02-04,SUL,GLP,236,41.98,36.0,48.5,2012,2012
2012-02-05,2012-02-11,SUL,GLP,679,38.78,31.0,49.0,2012,2012
2012-02-05,2012-02-11,SUL,GLP,710,39.31,30.0,48.0,2012,2012
2012-02-05,2012-02-11,SUL,GLP,234,42.02,36.0,48.45,2012,2012
2012-02-12,2012-02-18,SUL,GLP,678,38.76,33.0,49.0,2012,2012
2012-02-12,2012-02-18,SUL,GLP,706,39.37,30.0,48.0,2012,2012
2012-02-12,2012-02-18,SUL,GLP,244,41.89,36.0,48.0,2012,2012
2012-02-19,2012-02-25,SUL,GLP,678,38.83,33.0,49.0,2012,2012
2012-02-19,2012-02-25,SUL,GLP,706,39.36,30.0,48.0,2012,2012
